year,link,name
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Kirby Dick and Amy Ziering - ""The Invisible War"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Sari Gilman and Jedd Wider - ""Kings Point"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Cynthia Wade and Robin Honan - ""Mondays at Racine"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Kief Davidson and Cori Shepherd Stern - ""Open Heart"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Jon Alpert and Matthew O'Neill - ""Redemption"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Tim Squyres - ""Life of Pi"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Michael Kahn - ""Lincoln"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Jay Cassidy and Crispin Struthers - ""Silver Linings Playbook"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Dylan Tichenor and William Goldenberg - ""Zero Dark Thirty"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Norway - ""Kon-Tiki"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Chile - ""No"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Denmark - ""A Royal Affair"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Canada - ""War Witch"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Howard Berger, Peter Montagna and Martin Samuel - ""Hitchcock"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Peter Swords King, Rick Findlater and Tami Lane - ""The Hobbit: An Unexpected Journey"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Dario Marianelli - ""Anna Karenina"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Alexandre Desplat - ""Argo"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"John Williams - ""Lincoln"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Thomas Newman - ""Skyfall"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Music and Lyric by J. Ralph - ""Chasing Ice"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Music by Walter Murphy; Lyric by Seth MacFarlane - ""Ted"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Music by Mychael Danna; Lyric by Bombay Jayashri - ""Life of Pi"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Music by Claude-Michel Schönberg; Lyric by Herbert Kretzmer and Alain Boublil - ""Les Misérables"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Margaret Menegoz, Stefan Arndt, Veit Heiduschka and Michael Katz, Producers - ""Amour"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Dan Janvey, Josh Penn and Michael Gottwald, Producers - ""Beasts of the Southern Wild"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Stacey Sher, Reginald Hudlin and Pilar Savone, Producers - ""Django Unchained"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Tim Bevan, Eric Fellner, Debra Hayward and Cameron Mackintosh, Producers - ""Les Misérables"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Gil Netter, Ang Lee and David Womark, Producers - ""Life of Pi"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Steven Spielberg and Kathleen Kennedy, Producers - ""Lincoln"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Donna Gigliotti, Bruce Cohen and Jonathan Gordon, Producers - ""Silver Linings Playbook"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Mark Boal, Kathryn Bigelow and Megan Ellison, Producers - ""Zero Dark Thirty"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Production Design: Sarah Greenwood; Set Decoration: Katie Spencer - ""Anna Karenina"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Production Design: Dan Hennah; Set Decoration: Ra Vincent and Simon Bright - ""The Hobbit: An Unexpected Journey"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Production Design: Eve Stewart; Set Decoration: Anna Lynch-Robinson - ""Les Misérables"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Production Design: David Gropman; Set Decoration: Anna Pinnock - ""Life of Pi"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Minkyu Lee - ""Adam and Dog"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"PES - ""Fresh Guacamole"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Timothy Reckart and Fodhla Cronin O'Reilly - ""Head over Heels"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"David Silverman - ""Maggie Simpson in ""The Longest Daycare"""""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Bryan Buckley and Mino Jarjoura - ""Asad"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Sam French and Ariel Nasr - ""Buzkashi Boys"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Tom Van Avermaet and Ellen De Waele - ""Death of a Shadow (Dood van een Schaduw)"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Yan England - ""Henry"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Erik Aadahl and Ethan Van der Ryn - ""Argo"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Wylie Stateman - ""Django Unchained"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Eugene Gearty and Philip Stockton - ""Life of Pi"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"John Reitz, Gregg Rudloff and Jose Antonio Garcia - ""Argo"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Ron Bartlett, D.M. Hemphill and Drew Kunin - ""Life of Pi"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Andy Nelson, Gary Rydstrom and Ronald Judkins - ""Lincoln"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Scott Millan, Greg P. Russell and Stuart Wilson - ""Skyfall"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Joe Letteri, Eric Saindon, David Clayton and R. Christopher White - ""The Hobbit: An Unexpected Journey"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Janek Sirrs, Jeff White, Guy Williams and Dan Sudick - ""Marvel's The Avengers"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Richard Stammers, Trevor Wood, Charley Henley and Martin Hill - ""Prometheus"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Cedric Nicolas-Troyan, Philip Brennan, Neil Corbould and Michael Dawson - ""Snow White and the Huntsman"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Screenplay by Lucy Alibar & Benh Zeitlin - ""Beasts of the Southern Wild"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Screenplay by David Magee - ""Life of Pi"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Screenplay by Tony Kushner - ""Lincoln"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Screenplay by David O. Russell - ""Silver Linings Playbook"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Written by Michael Haneke - ""Amour"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Written by John Gatins - ""Flight"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Written by Wes Anderson & Roman Coppola - ""Moonrise Kingdom"""
Oscar Awards 2013,output/pages/84b9fabc-39a6-44f4-a675-514b62ebdaab.html,"Written by Mark Boal - ""Zero Dark Thirty"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Demián Bichir - ""A Better Life"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"George Clooney - ""The Descendants"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Gary Oldman - ""Tinker Tailor Soldier Spy"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Brad Pitt - ""Moneyball"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Kenneth Branagh - ""My Week with Marilyn"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Jonah Hill - ""Moneyball"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Nick Nolte - ""Warrior"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Max von Sydow - ""Extremely Loud & Incredibly Close"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Glenn Close - ""Albert Nobbs"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Viola Davis - ""The Help"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Rooney Mara - ""The Girl with the Dragon Tattoo"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Michelle Williams - ""My Week with Marilyn"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Bérénice Bejo - ""The Artist"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Jessica Chastain - ""The Help"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Melissa McCarthy - ""Bridesmaids"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Janet McTeer - ""Albert Nobbs"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Alain Gagnol and Jean-Loup Felicioli - ""A Cat in Paris"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Fernando Trueba and Javier Mariscal - ""Chico & Rita"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Jennifer Yuh Nelson - ""Kung Fu Panda 2"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Chris Miller - ""Puss in Boots"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Production Design: Laurence Bennett; Set Decoration: Robert Gould - ""The Artist"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Production Design: Stuart Craig; Set Decoration: Stephenie McMillan - ""Harry Potter and the Deathly Hallows Part 2"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Production Design: Anne Seibel; Set Decoration: Hélène Dubreuil - ""Midnight in Paris"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Production Design: Rick Carter; Set Decoration: Lee Sandales - ""War Horse"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Guillaume Schiffman - ""The Artist"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Jeff Cronenweth - ""The Girl with the Dragon Tattoo"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Emmanuel Lubezki - ""The Tree of Life"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Janusz Kaminski - ""War Horse"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Lisy Christl - ""Anonymous"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Sandy Powell - ""Hugo"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Michael O'Connor - ""Jane Eyre"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Arianne Phillips - ""W.E."""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Alexander Payne - ""The Descendants"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Martin Scorsese - ""Hugo"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Woody Allen - ""Midnight in Paris"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Terrence Malick - ""The Tree of Life"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Danfung Dennis and Mike Lerner - ""Hell and Back Again"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Marshall Curry and Sam Cullman - ""If a Tree Falls: A Story of the Earth Liberation Front"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Joe Berlinger and Bruce Sinofsky - ""Paradise Lost 3: Purgatory"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Wim Wenders and Gian-Piero Ringel - ""Pina"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Robin Fryday and Gail Dolgin - ""The Barber of Birmingham: Foot Soldier of the Civil Rights Movement"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Rebecca Cammisa and Julie Anderson - ""God Is the Bigger Elvis"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"James Spione - ""Incident in New Baghdad"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Lucy Walker and Kira Carstensen - ""The Tsunami and the Cherry Blossom"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Anne-Sophie Bion and Michel Hazanavicius - ""The Artist"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Kevin Tent - ""The Descendants"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Thelma Schoonmaker - ""Hugo"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Christopher Tellefsen - ""Moneyball"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Belgium - ""Bullhead"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Israel - ""Footnote"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Poland - ""In Darkness"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Canada - ""Monsieur Lazhar"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Martial Corneville, Lynn Johnston and Matthew W. Mungle - ""Albert Nobbs"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Nick Dudman, Amanda Knight and Lisa Tomblin - ""Harry Potter and the Deathly Hallows Part 2"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"John Williams - ""The Adventures of Tintin"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Howard Shore - ""Hugo"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Alberto Iglesias - ""Tinker Tailor Soldier Spy"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"John Williams - ""War Horse"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Music by Sergio Mendes and Carlinhos Brown; Lyric by Siedah Garrett - ""Rio"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Jim Burke, Alexander Payne and Jim Taylor, Producers - ""The Descendants"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Scott Rudin, Producer - ""Extremely Loud & Incredibly Close"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Brunson Green, Chris Columbus and Michael Barnathan, Producers - ""The Help"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Graham King and Martin Scorsese, Producers - ""Hugo"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Letty Aronson and Stephen Tenenbaum, Producers - ""Midnight in Paris"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Michael De Luca, Rachael Horovitz and Brad Pitt, Producers - ""Moneyball"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers - ""The Tree of Life"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Steven Spielberg and Kathleen Kennedy, Producers - ""War Horse"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Patrick Doyon - ""Dimanche/Sunday"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Enrico Casarosa - ""La Luna"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Grant Orchard and Sue Goffe - ""A Morning Stroll"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Amanda Forbis and Wendy Tilby - ""Wild Life"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Peter McDonald and Eimear O'Kane - ""Pentecost"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Max Zähle and Stefan Gieren - ""Raju"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Andrew Bowler and Gigi Causey - ""Time Freak"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Hallvar Witzø - ""Tuba Atlantic"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Lon Bender and Victor Ray Ennis - ""Drive"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Ren Klyce - ""The Girl with the Dragon Tattoo"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Ethan Van der Ryn and Erik Aadahl - ""Transformers: Dark of the Moon"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Richard Hymns and Gary Rydstrom - ""War Horse"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"David Parker, Michael Semanick, Ren Klyce and Bo Persson - ""The Girl with the Dragon Tattoo"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Deb Adair, Ron Bochar, David Giammarco and Ed Novick - ""Moneyball"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Greg P. Russell, Gary Summers, Jeffrey J. Haboush and Peter J. Devlin - ""Transformers: Dark of the Moon"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Gary Rydstrom, Andy Nelson, Tom Johnson and Stuart Wilson - ""War Horse"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Tim Burke, David Vickery, Greg Butler and John Richardson - ""Harry Potter and the Deathly Hallows Part 2"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Erik Nash, John Rosengrant, Dan Taylor and Swen Gillberg - ""Real Steel"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Joe Letteri, Dan Lemmon, R. Christopher White and Daniel Barrett - ""Rise of the Planet of the Apes"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Scott Farrar, Scott Benza, Matthew Butler and John Frazier - ""Transformers: Dark of the Moon"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Screenplay by John Logan - ""Hugo"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Screenplay by George Clooney & Grant Heslov and Beau Willimon - ""The Ides of March"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Screenplay by Steven Zaillian and Aaron Sorkin; Story by Stan Chervin - ""Moneyball"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Screenplay by Bridget O'Connor & Peter Straughan - ""Tinker Tailor Soldier Spy"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Written by Michel Hazanavicius - ""The Artist"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Written by Annie Mumolo & Kristen Wiig - ""Bridesmaids"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Written by J.C. Chandor - ""Margin Call"""
Oscar Awards 2012,output/pages/92b99956-d559-400a-881e-b86a1e93933a.html,"Written by Asghar Farhadi - ""A Separation"""
Oscar Awards 2011,output/pages/385141bc-bbd8-43bb-8ac5-622c3bde0ec9.html,"Javier Bardem - ""Biutiful"""
Oscar Awards 2011,output/pages/385141bc-bbd8-43bb-8ac5-622c3bde0ec9.html,"Jeff Bridges - ""True Grit"""
Oscar Awards 2011,output/pages/385141bc-bbd8-43bb-8ac5-622c3bde0ec9.html,"Jesse Eisenberg - ""The Social Network"""
Oscar Awards 2011,output/pages/385141bc-bbd8-43bb-8ac5-622c3bde0ec9.html,"James Franco - ""127 Hours"""
Oscar Awards 2011,output/pages/385141bc-bbd8-43bb-8ac5-622c3bde0ec9.html,"John Hawkes - ""Winter's Bone"""
